CODE_PROD,LIB_PROD,NATURE_CONSOM,QTE_T,week_start,week_end,year,month,week_of_year,lag_1w,lag_2w,lag_3w,lag_4w,lag_8w,roll_4w_mean,roll_8w_mean,roll_4w_std
5BB020012,SONDE FOLEY  LATEX CH12,1.0,1.0,2023-05-22,2023-05-28,2023,5,21,2.0,1.0,2.0,3.0,1.0,2.0,1.75,0.816496580927726
5BB020012,SONDE FOLEY  LATEX CH12,1.0,1.0,2023-07-03,2023-07-09,2023,7,27,1.0,2.0,1.0,2.0,1.0,1.5,1.75,0.5773502691896257
5BB020012,SONDE FOLEY  LATEX CH12,1.0,2.0,2023-07-24,2023-07-30,2023,7,30,1.0,1.0,2.0,1.0,1.0,1.25,1.75,0.5
5BB020012,SONDE FOLEY  LATEX CH12,1.0,1.0,2023-07-31,2023-08-06,2023,7,31,2.0,1.0,1.0,2.0,3.0,1.5,1.875,0.5773502691896257
5BB020012,SONDE FOLEY  LATEX CH12,1.0,2.0,2023-08-07,2023-08-13,2023,8,32,1.0,2.0,1.0,1.0,3.0,1.25,1.625,0.5
5BB020012,SONDE FOLEY  LATEX CH12,1.0,3.0,2023-08-14,2023-08-20,2023,8,33,2.0,1.0,2.0,1.0,2.0,1.5,1.5,0.5773502691896257
5BB020012,SONDE FOLEY  LATEX CH12,1.0,2.0,2023-08-21,2023-08-27,2023,8,34,3.0,2.0,1.0,2.0,1.0,2.0,1.625,0.816496580927726
5BB020012,SONDE FOLEY  LATEX CH12,1.0,1.0,2023-09-11,2023-09-17,2023,9,37,2.0,3.0,2.0,1.0,2.0,2.0,1.75,0.816496580927726
5BB020012,SONDE FOLEY  LATEX CH12,1.0,3.0,2023-10-16,2023-10-22,2023,10,42,1.0,2.0,3.0,2.0,1.0,2.0,1.625,0.816496580927726
5BB020012,SONDE FOLEY  LATEX CH12,1.0,2.0,2023-10-23,2023-10-29,2023,10,43,3.0,1.0,2.0,3.0,1.0,2.25,1.875,0.9574271077563381
5BB020012,SONDE FOLEY  LATEX CH12,1.0,1.0,2023-10-30,2023-11-05,2023,10,44,2.0,3.0,1.0,2.0,2.0,2.0,2.0,0.816496580927726
5BB020012,SONDE FOLEY  LATEX CH12,1.0,1.0,2023-11-13,2023-11-19,2023,11,46,1.0,2.0,3.0,1.0,1.0,1.75,1.875,0.9574271077563381
5BB020012,SONDE FOLEY  LATEX CH12,1.0,3.0,2023-12-04,2023-12-10,2023,12,49,1.0,1.0,2.0,3.0,2.0,1.75,1.875,0.9574271077563381
5BB020012,SONDE FOLEY  LATEX CH12,1.0,2.0,2023-12-11,2023-12-17,2023,12,50,3.0,1.0,1.0,2.0,3.0,1.75,2.0,0.9574271077563381
5BB020012,SONDE FOLEY  LATEX CH12,1.0,1.0,2023-12-25,2023-12-31,2023,12,52,2.0,3.0,1.0,1.0,2.0,1.75,1.875,0.9574271077563381
5BB020012,SONDE FOLEY  LATEX CH12,1.0,1.0,2024-01-08,2024-01-14,2024,1,2,1.0,2.0,3.0,1.0,1.0,1.75,1.75,0.9574271077563381
5BB020012,SONDE FOLEY  LATEX CH12,1.0,1.0,2024-01-15,2024-01-21,2024,1,3,1.0,1.0,2.0,3.0,3.0,1.75,1.75,0.9574271077563381
5BB020012,SONDE FOLEY  LATEX CH12,1.0,1.0,2024-01-22,2024-01-28,2024,1,4,1.0,1.0,1.0,2.0,2.0,1.25,1.5,0.4999999999999999
5BB020013,SONDE FOLEY  LATEX CH14,1.0,1.0,2022-07-04,2022-07-10,2022,7,27,4.0,1.0,2.0,2.0,,2.25,2.25,1.2583057392117916
5BB020013,SONDE FOLEY  LATEX CH14,1.0,1.0,2022-07-11,2022-07-17,2022,7,28,1.0,4.0,1.0,2.0,,2.0,2.0,1.4142135623730951
5BB020013,SONDE FOLEY  LATEX CH14,1.0,1.0,2022-07-25,2022-07-31,2022,7,30,1.0,1.0,4.0,1.0,,1.75,1.8333333333333333,1.5
5BB020013,SONDE FOLEY  LATEX CH14,1.0,1.0,2022-08-01,2022-08-07,2022,8,31,1.0,1.0,1.0,4.0,,1.75,1.7142857142857142,1.5
5BB020013,SONDE FOLEY  LATEX CH14,1.0,2.0,2022-08-15,2022-08-21,2022,8,33,1.0,1.0,1.0,1.0,2.0,1.0,1.625,0.0
5BB020013,SONDE FOLEY  LATEX CH14,1.0,1.0,2022-08-22,2022-08-28,2022,8,34,2.0,1.0,1.0,1.0,2.0,1.25,1.625,0.5
5BB020013,SONDE FOLEY  LATEX CH14,1.0,1.0,2022-08-29,2022-09-04,2022,8,35,1.0,2.0,1.0,1.0,1.0,1.25,1.5,0.5
5BB020013,SONDE FOLEY  LATEX CH14,1.0,1.0,2022-09-12,2022-09-18,2022,9,37,1.0,1.0,2.0,1.0,4.0,1.25,1.5,0.5
5BB020013,SONDE FOLEY  LATEX CH14,1.0,3.0,2022-09-19,2022-09-25,2022,9,38,1.0,1.0,1.0,2.0,1.0,1.25,1.125,0.5
5BB020013,SONDE FOLEY  LATEX CH14,1.0,3.0,2022-09-26,2022-10-02,2022,9,39,3.0,1.0,1.0,1.0,1.0,1.5,1.375,1.0
5BB020013,SONDE FOLEY  LATEX CH14,1.0,3.0,2022-10-03,2022-10-09,2022,10,40,3.0,3.0,1.0,1.0,1.0,2.0,1.625,1.1547005383792515
5BB020013,SONDE FOLEY  LATEX CH14,1.0,1.0,2022-10-10,2022-10-16,2022,10,41,3.0,3.0,3.0,1.0,1.0,2.5,1.875,1.0
5BB020013,SONDE FOLEY  LATEX CH14,1.0,4.0,2022-10-17,2022-10-23,2022,10,42,1.0,3.0,3.0,3.0,2.0,2.5,1.875,1.0
5BB020013,SONDE FOLEY  LATEX CH14,1.0,2.0,2022-10-24,2022-10-30,2022,10,43,4.0,1.0,3.0,3.0,1.0,2.75,2.125,1.2583057392117916
5BB020013,SONDE FOLEY  LATEX CH14,1.0,2.0,2022-10-31,2022-11-06,2022,10,44,2.0,4.0,1.0,3.0,1.0,2.5,2.25,1.2909944487358056
5BB020013,SONDE FOLEY  LATEX CH14,1.0,1.0,2022-11-07,2022-11-13,2022,11,45,2.0,2.0,4.0,1.0,1.0,2.25,2.375,1.2583057392117916
5BB020013,SONDE FOLEY  LATEX CH14,1.0,3.0,2022-11-14,2022-11-20,2022,11,46,1.0,2.0,2.0,4.0,3.0,2.25,2.375,1.2583057392117916
5BB020013,SONDE FOLEY  LATEX CH14,1.0,3.0,2022-11-21,2022-11-27,2022,11,47,3.0,1.0,2.0,2.0,3.0,2.0,2.375,0.8164965809277259
5BB020013,SONDE FOLEY  LATEX CH14,1.0,2.0,2022-11-28,2022-12-04,2022,11,48,3.0,3.0,1.0,2.0,3.0,2.25,2.375,0.957427107756338
5BB020013,SONDE FOLEY  LATEX CH14,1.0,2.0,2022-12-05,2022-12-11,2022,12,49,2.0,3.0,3.0,1.0,1.0,2.25,2.25,0.957427107756338
5BB020013,SONDE FOLEY  LATEX CH14,1.0,1.0,2022-12-12,2022-12-18,2022,12,50,2.0,2.0,3.0,3.0,4.0,2.5,2.375,0.5773502691896257
5BB020013,SONDE FOLEY  LATEX CH14,1.0,1.0,2022-12-19,2022-12-25,2022,12,51,1.0,2.0,2.0,3.0,2.0,2.0,2.0,0.816496580927726
5BB020013,SONDE FOLEY  LATEX CH14,1.0,3.0,2022-12-26,2023-01-01,2022,12,52,1.0,1.0,2.0,2.0,2.0,1.5,1.875,0.5773502691896257
5BB020013,SONDE FOLEY  LATEX CH14,1.0,4.0,2023-01-02,2023-01-08,2023,1,1,3.0,1.0,1.0,2.0,1.0,1.75,2.0,0.9574271077563381
5BB020013,SONDE FOLEY  LATEX CH14,1.0,5.0,2023-01-09,2023-01-15,2023,1,2,4.0,3.0,1.0,1.0,3.0,2.25,2.375,1.5
5BB020013,SONDE FOLEY  LATEX CH14,1.0,5.0,2023-01-16,2023-01-22,2023,1,3,5.0,4.0,3.0,1.0,3.0,3.25,2.625,1.707825127659933
5BB020013,SONDE FOLEY  LATEX CH14,1.0,2.0,2023-01-23,2023-01-29,2023,1,4,5.0,5.0,4.0,3.0,2.0,4.25,2.875,0.9574271077563381
5BB020013,SONDE FOLEY  LATEX CH14,1.0,1.0,2023-01-30,2023-02-05,2023,1,5,2.0,5.0,5.0,4.0,2.0,4.0,2.875,1.4142135623730951
5BB020013,SONDE FOLEY  LATEX CH14,1.0,5.0,2023-02-20,2023-02-26,2023,2,8,1.0,2.0,5.0,5.0,1.0,3.25,2.75,2.0615528128088303
5BB020013,SONDE FOLEY  LATEX CH14,1.0,4.0,2023-02-27,2023-03-05,2023,2,9,5.0,1.0,2.0,5.0,1.0,3.25,3.25,2.0615528128088303
5BB020013,SONDE FOLEY  LATEX CH14,1.0,1.0,2023-03-06,2023-03-12,2023,3,10,4.0,5.0,1.0,2.0,3.0,3.0,3.625,1.8257418583505538
5BB020013,SONDE FOLEY  LATEX CH14,1.0,6.0,2023-03-13,2023-03-19,2023,3,11,1.0,4.0,5.0,1.0,4.0,2.75,3.375,2.0615528128088303
5BB020013,SONDE FOLEY  LATEX CH14,1.0,5.0,2023-03-20,2023-03-26,2023,3,12,6.0,1.0,4.0,5.0,5.0,4.0,3.625,2.160246899469287
5BB020013,SONDE FOLEY  LATEX CH14,1.0,5.0,2023-03-27,2023-04-02,2023,3,13,5.0,6.0,1.0,4.0,5.0,4.0,3.625,2.160246899469287
5BB020013,SONDE FOLEY  LATEX CH14,1.0,3.0,2023-04-03,2023-04-09,2023,4,14,5.0,5.0,6.0,1.0,2.0,4.25,3.625,2.217355782608345
5BB020013,SONDE FOLEY  LATEX CH14,1.0,2.0,2023-04-10,2023-04-16,2023,4,15,3.0,5.0,5.0,6.0,1.0,4.75,3.75,1.2583057392117918
5BB020013,SONDE FOLEY  LATEX CH14,1.0,3.0,2023-04-17,2023-04-23,2023,4,16,2.0,3.0,5.0,5.0,5.0,3.75,3.875,1.5
5BB020013,SONDE FOLEY  LATEX CH14,1.0,5.0,2023-04-24,2023-04-30,2023,4,17,3.0,2.0,3.0,5.0,4.0,3.25,3.625,1.2583057392117916
5BB020013,SONDE FOLEY  LATEX CH14,1.0,2.0,2023-05-01,2023-05-07,2023,5,18,5.0,3.0,2.0,3.0,1.0,3.25,3.75,1.2583057392117916
5BB020013,SONDE FOLEY  LATEX CH14,1.0,4.0,2023-05-08,2023-05-14,2023,5,19,2.0,5.0,3.0,2.0,6.0,3.0,3.875,1.4142135623730951
5BB020013,SONDE FOLEY  LATEX CH14,1.0,2.0,2023-05-15,2023-05-21,2023,5,20,4.0,2.0,5.0,3.0,5.0,3.5,3.625,1.2909944487358054
5BB020013,SONDE FOLEY  LATEX CH14,1.0,7.0,2023-05-22,2023-05-28,2023,5,21,2.0,4.0,2.0,5.0,5.0,3.25,3.25,1.4999999999999998
5BB020013,SONDE FOLEY  LATEX CH14,1.0,3.0,2023-05-29,2023-06-04,2023,5,22,7.0,2.0,4.0,2.0,3.0,3.75,3.5,2.362907813126304
5BB020013,SONDE FOLEY  LATEX CH14,1.0,4.0,2023-06-05,2023-06-11,2023,6,23,3.0,7.0,2.0,4.0,2.0,4.0,3.5,2.160246899469287
5BB020013,SONDE FOLEY  LATEX CH14,1.0,2.0,2023-06-12,2023-06-18,2023,6,24,4.0,3.0,7.0,2.0,3.0,4.0,3.75,2.160246899469287
5BB020013,SONDE FOLEY  LATEX CH14,1.0,4.0,2023-06-19,2023-06-25,2023,6,25,2.0,4.0,3.0,7.0,5.0,4.0,3.625,2.160246899469287
5BB020013,SONDE FOLEY  LATEX CH14,1.0,4.0,2023-06-26,2023-07-02,2023,6,26,4.0,2.0,4.0,3.0,2.0,3.25,3.5,0.9574271077563381
5BB020013,SONDE FOLEY  LATEX CH14,1.0,7.0,2023-07-03,2023-07-09,2023,7,27,4.0,4.0,2.0,4.0,4.0,3.5,3.75,1.0
5BB020013,SONDE FOLEY  LATEX CH14,1.0,5.0,2023-07-10,2023-07-16,2023,7,28,7.0,4.0,4.0,2.0,2.0,4.25,4.125,2.0615528128088303
5BB020013,SONDE FOLEY  LATEX CH14,1.0,5.0,2023-07-17,2023-07-23,2023,7,29,5.0,7.0,4.0,4.0,7.0,5.0,4.5,1.4142135623730951
5BB020013,SONDE FOLEY  LATEX CH14,1.0,1.0,2023-07-24,2023-07-30,2023,7,30,5.0,5.0,7.0,4.0,3.0,5.25,4.25,1.2583057392117916
5BB020013,SONDE FOLEY  LATEX CH14,1.0,6.0,2023-07-31,2023-08-06,2023,7,31,1.0,5.0,5.0,7.0,4.0,4.5,4.0,2.516611478423583
5BB020013,SONDE FOLEY  LATEX CH14,1.0,2.0,2023-08-07,2023-08-13,2023,8,32,6.0,1.0,5.0,5.0,2.0,4.25,4.25,2.217355782608345
5BB020013,SONDE FOLEY  LATEX CH14,1.0,1.0,2023-08-14,2023-08-20,2023,8,33,2.0,6.0,1.0,5.0,4.0,3.5,4.25,2.3804761428476167
5BB020013,SONDE FOLEY  LATEX CH14,1.0,3.0,2023-09-04,2023-09-10,2023,9,36,1.0,2.0,6.0,1.0,4.0,2.5,3.875,2.3804761428476167
5BB020013,SONDE FOLEY  LATEX CH14,1.0,1.0,2023-09-11,2023-09-17,2023,9,37,3.0,1.0,2.0,6.0,7.0,3.0,3.75,2.160246899469287
5BB020013,SONDE FOLEY  LATEX CH14,1.0,3.0,2023-09-18,2023-09-24,2023,9,38,1.0,3.0,1.0,2.0,5.0,1.75,3.0,0.9574271077563381
5BB020013,SONDE FOLEY  LATEX CH14,1.0,4.0,2023-09-25,2023-10-01,2023,9,39,3.0,1.0,3.0,1.0,5.0,2.0,2.75,1.1547005383792515
5BB020013,SONDE FOLEY  LATEX CH14,1.0,4.0,2023-10-02,2023-10-08,2023,10,40,4.0,3.0,1.0,3.0,1.0,2.75,2.625,1.2583057392117916
5BB020013,SONDE FOLEY  LATEX CH14,1.0,5.0,2023-10-09,2023-10-15,2023,10,41,4.0,4.0,3.0,1.0,6.0,3.0,3.0,1.4142135623730951
5BB020013,SONDE FOLEY  LATEX CH14,1.0,8.0,2023-10-16,2023-10-22,2023,10,42,5.0,4.0,4.0,3.0,2.0,4.0,2.875,0.8164965809277261
5BB020013,SONDE FOLEY  LATEX CH14,1.0,3.0,2023-10-23,2023-10-29,2023,10,43,8.0,5.0,4.0,4.0,1.0,5.25,3.625,1.8929694486000914
5BB020013,SONDE FOLEY  LATEX CH14,1.0,5.0,2023-10-30,2023-11-05,2023,10,44,3.0,8.0,5.0,4.0,3.0,5.0,3.875,2.160246899469287
5BB020013,SONDE FOLEY  LATEX CH14,1.0,4.0,2023-11-06,2023-11-12,2023,11,45,5.0,3.0,8.0,5.0,1.0,5.25,4.125,2.0615528128088303
5BB020013,SONDE FOLEY  LATEX CH14,1.0,4.0,2023-11-13,2023-11-19,2023,11,46,4.0,5.0,3.0,8.0,3.0,5.0,4.5,2.160246899469287
5BB020013,SONDE FOLEY  LATEX CH14,1.0,1.0,2023-11-20,2023-11-26,2023,11,47,4.0,4.0,5.0,3.0,4.0,4.0,4.625,0.816496580927726
5BB020013,SONDE FOLEY  LATEX CH14,1.0,1.0,2023-11-27,2023-12-03,2023,11,48,1.0,4.0,4.0,5.0,4.0,3.5,4.25,1.7320508075688772
5BB020013,SONDE FOLEY  LATEX CH14,1.0,5.0,2023-12-04,2023-12-10,2023,12,49,1.0,1.0,4.0,4.0,5.0,2.5,3.875,1.7320508075688772
5BB020013,SONDE FOLEY  LATEX CH14,1.0,8.0,2023-12-11,2023-12-17,2023,12,50,5.0,1.0,1.0,4.0,8.0,2.75,3.875,2.0615528128088303
5BB020013,SONDE FOLEY  LATEX CH14,1.0,3.0,2023-12-18,2023-12-24,2023,12,51,8.0,5.0,1.0,1.0,3.0,3.75,3.875,3.4034296427770228
5BB020013,SONDE FOLEY  LATEX CH14,1.0,4.0,2023-12-25,2023-12-31,2023,12,52,3.0,8.0,5.0,1.0,5.0,4.25,3.875,2.9860788111948193
5BB020013,SONDE FOLEY  LATEX CH14,1.0,8.0,2024-01-01,2024-01-07,2024,1,1,4.0,3.0,8.0,5.0,4.0,5.0,3.75,2.160246899469287
5BB020013,SONDE FOLEY  LATEX CH14,1.0,10.0,2024-01-08,2024-01-14,2024,1,2,8.0,4.0,3.0,8.0,4.0,5.75,4.25,2.6299556396765835
5BB020013,SONDE FOLEY  LATEX CH14,1.0,8.0,2024-01-15,2024-01-21,2024,1,3,10.0,8.0,4.0,3.0,1.0,6.25,5.0,3.304037933599835
5BB020013,SONDE FOLEY  LATEX CH14,1.0,8.0,2024-01-22,2024-01-28,2024,1,4,8.0,10.0,8.0,4.0,1.0,7.5,5.875,2.516611478423583
5BB020013,SONDE FOLEY  LATEX CH14,1.0,1.0,2024-01-29,2024-02-04,2024,1,5,8.0,8.0,10.0,8.0,5.0,8.5,6.75,1.0
5BB020014,SONDE FOLEY  LATEX CH16,1.0,4.0,2022-07-18,2022-07-24,2022,7,29,2.0,1.0,1.0,1.0,,1.25,1.25,0.5
5BB020014,SONDE FOLEY  LATEX CH16,1.0,2.0,2022-08-22,2022-08-28,2022,8,34,4.0,2.0,1.0,1.0,,2.0,1.8,1.4142135623730951
5BB020014,SONDE FOLEY  LATEX CH16,1.0,1.0,2022-08-29,2022-09-04,2022,8,35,2.0,4.0,2.0,1.0,,2.25,1.8333333333333333,1.2583057392117918
5BB020014,SONDE FOLEY  LATEX CH16,1.0,2.0,2022-09-05,2022-09-11,2022,9,36,1.0,2.0,4.0,2.0,,2.25,1.7142857142857142,1.2583057392117918
5BB020014,SONDE FOLEY  LATEX CH16,1.0,1.0,2022-09-19,2022-09-25,2022,9,38,2.0,1.0,2.0,4.0,1.0,2.25,1.75,1.2583057392117918
5BB020014,SONDE FOLEY  LATEX CH16,1.0,1.0,2022-10-03,2022-10-09,2022,10,40,1.0,2.0,1.0,2.0,1.0,1.5,1.75,0.5773502691896258
5BB020014,SONDE FOLEY  LATEX CH16,1.0,2.0,2022-10-24,2022-10-30,2022,10,43,1.0,1.0,2.0,1.0,1.0,1.25,1.75,0.5
5BB020014,SONDE FOLEY  LATEX CH16,1.0,2.0,2022-10-31,2022-11-06,2022,10,44,2.0,1.0,1.0,2.0,2.0,1.5,1.875,0.5773502691896258
5BB020014,SONDE FOLEY  LATEX CH16,1.0,2.0,2022-11-07,2022-11-13,2022,11,45,2.0,2.0,1.0,1.0,4.0,1.5,1.875,0.5773502691896258
5BB020014,SONDE FOLEY  LATEX CH16,1.0,2.0,2022-11-14,2022-11-20,2022,11,46,2.0,2.0,2.0,1.0,2.0,1.75,1.625,0.5000000000000001
5BB020014,SONDE FOLEY  LATEX CH16,1.0,1.0,2022-11-21,2022-11-27,2022,11,47,2.0,2.0,2.0,2.0,1.0,2.0,1.625,0.0
5BB020014,SONDE FOLEY  LATEX CH16,1.0,3.0,2022-11-28,2022-12-04,2022,11,48,1.0,2.0,2.0,2.0,2.0,1.75,1.625,0.5
5BB020014,SONDE FOLEY  LATEX CH16,1.0,2.0,2022-12-05,2022-12-11,2022,12,49,3.0,1.0,2.0,2.0,1.0,2.0,1.75,0.816496580927726
5BB020014,SONDE FOLEY  LATEX CH16,1.0,2.0,2022-12-12,2022-12-18,2022,12,50,2.0,3.0,1.0,2.0,1.0,2.0,1.875,0.816496580927726
5BB020014,SONDE FOLEY  LATEX CH16,1.0,1.0,2022-12-19,2022-12-25,2022,12,51,2.0,2.0,3.0,1.0,2.0,2.0,2.0,0.816496580927726
5BB020014,SONDE FOLEY  LATEX CH16,1.0,2.0,2022-12-26,2023-01-01,2022,12,52,1.0,2.0,2.0,3.0,2.0,2.0,1.875,0.816496580927726
5BB020014,SONDE FOLEY  LATEX CH16,1.0,6.0,2023-01-02,2023-01-08,2023,1,1,2.0,1.0,2.0,2.0,2.0,1.75,1.875,0.5
5BB020014,SONDE FOLEY  LATEX CH16,1.0,2.0,2023-01-09,2023-01-15,2023,1,2,6.0,2.0,1.0,2.0,2.0,2.75,2.375,2.217355782608345
5BB020014,SONDE FOLEY  LATEX CH16,1.0,2.0,2023-01-16,2023-01-22,2023,1,3,2.0,6.0,2.0,1.0,1.0,2.75,2.375,2.217355782608345
5BB020014,SONDE FOLEY  LATEX CH16,1.0,1.0,2023-01-23,2023-01-29,2023,1,4,2.0,2.0,6.0,2.0,3.0,3.0,2.5,1.9999999999999998
5BB020014,SONDE FOLEY  LATEX CH16,1.0,3.0,2023-01-30,2023-02-05,2023,1,5,1.0,2.0,2.0,6.0,2.0,2.75,2.25,2.217355782608345
5BB020014,SONDE FOLEY  LATEX CH16,1.0,3.0,2023-02-13,2023-02-19,2023,2,7,3.0,1.0,2.0,2.0,2.0,2.0,2.375,0.8164965809277259
5BB020014,SONDE FOLEY  LATEX CH16,1.0,1.0,2023-02-27,2023-03-05,2023,2,9,3.0,3.0,1.0,2.0,1.0,2.25,2.5,0.957427107756338
5BB020014,SONDE FOLEY  LATEX CH16,1.0,2.0,2023-03-06,2023-03-12,2023,3,10,1.0,3.0,3.0,1.0,2.0,2.0,2.5,1.1547005383792515
5BB020014,SONDE FOLEY  LATEX CH16,1.0,1.0,2023-04-10,2023-04-16,2023,4,15,2.0,1.0,3.0,3.0,6.0,2.25,2.5,0.957427107756338
5BB020014,SONDE FOLEY  LATEX CH16,1.0,2.0,2023-04-17,2023-04-23,2023,4,16,1.0,2.0,1.0,3.0,2.0,1.75,1.875,0.957427107756338
5BB020014,SONDE FOLEY  LATEX CH16,1.0,1.0,2023-04-24,2023-04-30,2023,4,17,2.0,1.0,2.0,1.0,2.0,1.5,1.875,0.5773502691896255
5BB020014,SONDE FOLEY  LATEX CH16,1.0,1.0,2023-05-01,2023-05-07,2023,5,18,1.0,2.0,1.0,2.0,1.0,1.5,1.75,0.5773502691896255
5BB020014,SONDE FOLEY  LATEX CH16,1.0,2.0,2023-05-08,2023-05-14,2023,5,19,1.0,1.0,2.0,1.0,3.0,1.25,1.75,0.4999999999999996
5BB020014,SONDE FOLEY  LATEX CH16,1.0,2.0,2023-05-15,2023-05-21,2023,5,20,2.0,1.0,1.0,2.0,3.0,1.5,1.625,0.5773502691896255
5BB020014,SONDE FOLEY  LATEX CH16,1.0,3.0,2023-05-22,2023-05-28,2023,5,21,2.0,2.0,1.0,1.0,1.0,1.5,1.5,0.5773502691896255
5BB020014,SONDE FOLEY  LATEX CH16,1.0,4.0,2023-05-29,2023-06-04,2023,5,22,3.0,2.0,2.0,1.0,2.0,2.0,1.75,0.8164965809277258
5BB020014,SONDE FOLEY  LATEX CH16,1.0,1.0,2023-06-05,2023-06-11,2023,6,23,4.0,3.0,2.0,2.0,1.0,2.75,2.0,0.9574271077563378
5BB020014,SONDE FOLEY  LATEX CH16,1.0,1.0,2023-06-19,2023-06-25,2023,6,25,1.0,4.0,3.0,2.0,2.0,2.5,2.0,1.2909944487358054
5BB020014,SONDE FOLEY  LATEX CH16,1.0,3.0,2023-06-26,2023-07-02,2023,6,26,1.0,1.0,4.0,3.0,1.0,2.25,1.875,1.4999999999999998
5BB020014,SONDE FOLEY  LATEX CH16,1.0,1.0,2023-07-03,2023-07-09,2023,7,27,3.0,1.0,1.0,4.0,1.0,2.25,2.125,1.4999999999999998
5BB020014,SONDE FOLEY  LATEX CH16,1.0,4.0,2023-07-10,2023-07-16,2023,7,28,1.0,3.0,1.0,1.0,2.0,1.5,2.125,0.9999999999999996
5BB020014,SONDE FOLEY  LATEX CH16,1.0,1.0,2023-07-17,2023-07-23,2023,7,29,4.0,1.0,3.0,1.0,2.0,2.25,2.375,1.4999999999999996
5BB020014,SONDE FOLEY  LATEX CH16,1.0,4.0,2023-07-24,2023-07-30,2023,7,30,1.0,4.0,1.0,3.0,3.0,2.25,2.25,1.4999999999999996
5BB020014,SONDE FOLEY  LATEX CH16,1.0,2.0,2023-07-31,2023-08-06,2023,7,31,4.0,1.0,4.0,1.0,4.0,2.5,2.375,1.732050807568877
5BB020014,SONDE FOLEY  LATEX CH16,1.0,3.0,2023-08-07,2023-08-13,2023,8,32,2.0,4.0,1.0,4.0,1.0,2.75,2.125,1.4999999999999996
5BB020014,SONDE FOLEY  LATEX CH16,1.0,7.0,2023-08-14,2023-08-20,2023,8,33,3.0,2.0,4.0,1.0,1.0,2.5,2.375,1.2909944487358052
5BB020014,SONDE FOLEY  LATEX CH16,1.0,8.0,2023-08-21,2023-08-27,2023,8,34,7.0,3.0,2.0,4.0,3.0,4.0,3.125,2.1602468994692865
5BB020014,SONDE FOLEY  LATEX CH16,1.0,2.0,2023-08-28,2023-09-03,2023,8,35,8.0,7.0,3.0,2.0,1.0,5.0,3.75,2.943920288775949
5BB020014,SONDE FOLEY  LATEX CH16,1.0,2.0,2023-09-04,2023-09-10,2023,9,36,2.0,8.0,7.0,3.0,4.0,5.0,3.875,2.943920288775949
5BB020014,SONDE FOLEY  LATEX CH16,1.0,2.0,2023-09-11,2023-09-17,2023,9,37,2.0,2.0,8.0,7.0,1.0,4.75,3.625,3.2015621187164243
5BB020014,SONDE FOLEY  LATEX CH16,1.0,1.0,2023-09-18,2023-09-24,2023,9,38,2.0,2.0,2.0,8.0,4.0,3.5,3.75,3.0
5BB020014,SONDE FOLEY  LATEX CH16,1.0,5.0,2023-09-25,2023-10-01,2023,9,39,1.0,2.0,2.0,2.0,2.0,1.75,3.375,0.5
5BB020014,SONDE FOLEY  LATEX CH16,1.0,6.0,2023-10-02,2023-10-08,2023,10,40,5.0,1.0,2.0,2.0,3.0,2.5,3.75,1.7320508075688772
5BB020014,SONDE FOLEY  LATEX CH16,1.0,5.0,2023-10-09,2023-10-15,2023,10,41,6.0,5.0,1.0,2.0,7.0,3.5,4.125,2.3804761428476167
5BB020014,SONDE FOLEY  LATEX CH16,1.0,3.0,2023-10-16,2023-10-22,2023,10,42,5.0,6.0,5.0,1.0,8.0,4.25,3.875,2.217355782608345
5BB020014,SONDE FOLEY  LATEX CH16,1.0,4.0,2023-10-23,2023-10-29,2023,10,43,3.0,5.0,6.0,5.0,2.0,4.75,3.25,1.2583057392117918
5BB020014,SONDE FOLEY  LATEX CH16,1.0,8.0,2023-10-30,2023-11-05,2023,10,44,4.0,3.0,5.0,6.0,2.0,4.5,3.5,1.2909944487358058
5BB020014,SONDE FOLEY  LATEX CH16,1.0,1.0,2023-11-06,2023-11-12,2023,11,45,8.0,4.0,3.0,5.0,2.0,5.0,4.25,2.160246899469287
5BB020014,SONDE FOLEY  LATEX CH16,1.0,7.0,2023-11-13,2023-11-19,2023,11,46,1.0,8.0,4.0,3.0,1.0,4.0,4.125,2.943920288775949
5BB020014,SONDE FOLEY  LATEX CH16,1.0,2.0,2023-11-20,2023-11-26,2023,11,47,7.0,1.0,8.0,4.0,5.0,5.0,4.875,3.1622776601683795
5BB020014,SONDE FOLEY  LATEX CH16,1.0,3.0,2023-11-27,2023-12-03,2023,11,48,2.0,7.0,1.0,8.0,6.0,4.5,4.5,3.5118845842842465
5BB020014,SONDE FOLEY  LATEX CH16,1.0,2.0,2023-12-04,2023-12-10,2023,12,49,3.0,2.0,7.0,1.0,5.0,3.25,4.125,2.629955639676583
5BB020014,SONDE FOLEY  LATEX CH16,1.0,1.0,2023-12-11,2023-12-17,2023,12,50,2.0,3.0,2.0,7.0,3.0,3.5,3.75,2.380476142847616
5BB020014,SONDE FOLEY  LATEX CH16,1.0,4.0,2023-12-18,2023-12-24,2023,12,51,1.0,2.0,3.0,2.0,4.0,2.0,3.5,0.8164965809277247
5BB020014,SONDE FOLEY  LATEX CH16,1.0,6.0,2023-12-25,2023-12-31,2023,12,52,4.0,1.0,2.0,3.0,8.0,2.5,3.5,1.2909944487358047
5BB020014,SONDE FOLEY  LATEX CH16,1.0,3.0,2024-01-01,2024-01-07,2024,1,1,6.0,4.0,1.0,2.0,1.0,3.25,3.25,2.2173557826083448
